place_id,name,place_type,lat,lon
703168775,Supatá,town,5.0621666,-74.2364021
703168778,La Vega,town,4.9997123000000006,-74.3395223
703168792,Nimaima,town,5.125392000000001,-74.3853502
703168793,Vergara,town,5.1183756,-74.34518630000001
703168798,Villagómez,town,5.273167900000001,-74.19517780000001
703168799,Gachancipá,town,4.9920291,-73.87211070000001
703168800,Cogua,town,5.0607139000000005,-73.97660590000001
703168803,Zipaquirá,town,5.023474800000001,-74.0039818
703168804,Guatavita,town,4.9343953,-73.8353008
703168825,Nemocón,town,5.0673653000000005,-73.8770193
703168826,Tausa,town,5.1960563,-73.8867488
703168827,Sutatausa,town,5.2473426000000005,-73.85303520000001
703168828,Pacho,town,5.1301473,-74.1583128
703168830,Topaipí,town,5.3353896,-74.30268120000001
703168831,La Victoria,town,5.5235383,-74.2346462
703168832,San Cayetano,town,5.3333078,-74.02415330000001
703168836,Simijaca,town,5.5024001,-73.8522181
703168838,Paime,town,5.3708048,-74.1528181
703168839,Muzo,town,5.532129100000001,-74.1027796
703168840,Carmen de Carupa,town,5.348461,-73.90169660000001
703168841,Coper,town,5.4757954,-74.0452233
703168842,Quípama,town,5.52297,-74.18124990000001
703168844,Caldas,town,5.554594000000001,-73.86545890000001
703168850,Tibirita,town,5.0520974,-73.5049894
703168851,Machetá,town,5.0804789,-73.6077283
703168853,Sesquilé,town,5.0447672,-73.79555330000001
703168854,Guayatá,town,4.9647784,-73.49072770000001
703168856,Manta,town,5.0086703,-73.54123320000001
703168857,Villapinzón,town,5.2215207,-73.58989000000001
703168859,Cucunubá,town,5.2502785,-73.7664625
703168861,Chocontá,town,5.1459409,-73.68395120000001
703168864,Tenza,town,5.0767291000000005,-73.4197886
703168865,Somondoco,town,4.9859635,-73.43261700000001
703168867,Macanal,town,4.972296,-73.3200207
703168868,Garagoa,town,5.0822246,-73.36430920000001
703168872,La Capilla,town,5.0957919,-73.44468540000001
703168883,Miraflores,town,5.1954684,-73.1439584
703168884,Lenguazaque,town,5.3064426000000005,-73.7123591
703168885,Ubaté,town,5.308588800000001,-73.8143002
703168888,Guachetá,town,5.3850905000000004,-73.6859041
703168889,Ventaquemada,town,5.3666155,-73.52163610000001
703168890,Fúquene,town,5.404401200000001,-73.79611750000001
703168896,Sáchica,town,5.5844857,-73.5427927
703168897,Susa,town,5.4549529,-73.81538160000001
703168899,San Miguel de Sema,town,5.5189895,-73.72299670000001
703168911,Rondón,town,5.3582102,-73.2082838
703168914,Soracá,town,5.501128100000001,-73.3328656
703168915,Cucaita,town,5.5431182,-73.4547788
703168917,Sora,town,5.566850400000001,-73.44991970000001
703168921,Oicatá,town,5.5944311,-73.30815290000001
703168923,Motavita,town,5.5763426,-73.36739940000001
703168924,Chivatá,town,5.5573419,-73.2830433
703168926,Calamar,town,1.9607924,-72.6548396
703168933,Puerto López,town,4.085013,-72.95846710000001
